,FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS,CUSTOM_FIELD_1
30,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,10061-01-5,"cis-1,3-Dichloropropene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
31,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,10061-02-6,"trans-1,3-Dichloropropene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
32,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,106-46-7,"1,4-Dichlorobenzene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
33,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,106-93-4,"1,2-Dibromoethane (Ethylene dibromide)",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
34,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,107-06-2,"1,2-Dichloroethane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
35,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,108-10-1,Methyl isobutyl ketone (4-Methyl-2-pentanone),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
36,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,108-87-2,Methylcyclohexane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
37,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,108-88-3,Toluene,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
38,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,108-90-7,Chlorobenzene,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
39,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,110-82-7,Cyclohexane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
40,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,120-82-1,"1,2,4-Trichlorobenzene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
41,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,124-48-1,Dibromochloromethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
42,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,127-18-4,Tetrachloroethylene (PCE),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
43,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,1330-20-7,"Dimethyl Benzene/ Xylenes, Total",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
44,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,156-59-2,"cis-1,2-Dichloroethylene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
45,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,156-60-5,"trans-1,2-Dichloroethene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
46,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,1634-04-4,tert-Butyl methyl ether (MTBE),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
47,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,541-73-1,"1,3-Dichlorobenzene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
48,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,56-23-5,Carbon tetrachloride,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
49,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,591-78-6,2-Hexanone,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
50,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,67-64-1,Acetone,Y,79.0,79.0,ug/kg,,Yes,Y,J,J,,,,,ug/kg,,79.0,79.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
51,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,67-66-3,Chloroform,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
52,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,71-43-2,Benzene,Y,7.0,7.0,ug/kg,,Yes,Y,J,J,J,,,,ug/kg,,7.0,7.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
53,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,71-55-6,"1,1,1-Trichloroethane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
54,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,74-83-9,Bromomethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
55,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,74-87-3,Chloromethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
56,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-00-3,Chloroethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
57,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-01-4,Vinyl chloride,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
58,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-09-2,Methylene chloride (Dichloromethane),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
59,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-15-0,Carbon disulfide,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
60,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-25-2,Bromoform,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
61,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-27-4,Bromodichloromethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
62,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-34-3,"1,1-Dichloroethane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
63,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-35-4,"1,1-Dichloroethene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
64,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-69-4,Trichlorofluoromethane (Freon 11),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
65,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,75-71-8,Dichlorodifluoromethane (Freon 12),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
66,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
67,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,78-87-5,"1,2-Dichloropropane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
68,4,NJD980528996,LPRP-00500,LPRP-00500,215672,LPRP-SCSS-PSR-000500,LPRP-SCSS-PSR-000500,2004-07-12 16:36:00,N,0,1,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V5F3866,SE,,MC VOA(LS),2004-07-12 16:36:00,,N,INITIAL,,,,418992,,1,533094,78-93-3,Methyl ethyl ketone (2-Butanone),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13141389,40.74214264,-0.5,0,-1,-74.13141389,40.74214264,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
