,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
116,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,95-48-7,2-Methylphenol (o-Cresol),4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
117,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,95-50-1,"1,2-Dichlorobenzene",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
118,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,95-57-8,2-Chlorophenol,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
119,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,95-95-4,"2,4,5-Trichlorophenol",9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
120,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,98-95-3,Nitrobenzene,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
121,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,99-09-2,3-Nitroaniline,9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
122,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,BBL-TPAH,Total PAHs,31100.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
123,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,HPAH,"Polycyclic Aromatic Hydrocarbons, Total High Molecular Weight",26500.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
124,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,LPAH,"Polycyclic Aromatic Hydrocarbons, Total Low Molecular Weight",4550.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
125,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,TOC,TOC,Total Organic Carbon,52000000.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
126,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,TPH,BBL-TPHEXTR,Petroleum Hydrocarbons (extractable),3000000.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
127,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,100-41-4,Ethylbenzene,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
128,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,100-42-5,Styrene,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
129,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,10061-01-5,"cis-1,3-Dichloropropene",10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
130,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,10061-02-6,"trans-1,3-Dichloropropene",10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
131,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,107-06-2,"1,2-Dichloroethane",10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
132,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,108-05-4,Vinyl Acetate,19.0,ug/kg,19.0,N,Yes,-74.16625126,40.74459918
133,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,108-10-1,Methyl isobutyl ketone (4-Methyl-2-pentanone),19.0,ug/kg,19.0,N,Yes,-74.16625126,40.74459918
134,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,108-88-3,Toluene,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
135,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,108-90-7,Chlorobenzene,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
136,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,124-48-1,Dibromochloromethane,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
137,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,127-18-4,Tetrachloroethylene (PCE),10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
138,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,1330-20-7,"Dimethyl Benzene/ Xylenes, Total",3.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
139,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,540-59-0,Dichloroethylenes,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
140,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,56-23-5,Carbon tetrachloride,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
141,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,591-78-6,2-Hexanone,19.0,ug/kg,19.0,N,Yes,-74.16625126,40.74459918
142,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,67-64-1,Acetone,120.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
143,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,67-66-3,Chloroform,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
144,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,71-43-2,Benzene,10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
145,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,71-55-6,"1,1,1-Trichloroethane",10.0,ug/kg,10.0,N,Yes,-74.16625126,40.74459918
146,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,74-83-9,Bromomethane,19.0,ug/kg,19.0,N,Yes,-74.16625126,40.74459918
147,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,74-87-3,Chloromethane,19.0,ug/kg,19.0,N,Yes,-74.16625126,40.74459918
148,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,75-00-3,Chloroethane,19.0,ug/kg,19.0,N,Yes,-74.16625126,40.74459918
149,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,75-01-4,Vinyl chloride,19.0,ug/kg,19.0,N,Yes,-74.16625126,40.74459918
150,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,VOC,75-09-2,Methylene chloride (Dichloromethane),4.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
