,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
85,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,100-02-7,4-Nitrophenol,,ppb,,N,Yes,-74.16106893,40.94115013
86,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,100-51-6,Benzyl Alcohol,,ppb,,N,Yes,-74.16106893,40.94115013
87,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,101-55-3,4-Bromophenyl phenyl ether,,ppb,,N,Yes,-74.16106893,40.94115013
88,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,105-67-9,"2,4-Dimethylphenol",,ppb,,N,Yes,-74.16106893,40.94115013
89,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,106-44-5,4-Methylphenol (p-Cresol),,ppb,,N,Yes,-74.16106893,40.94115013
90,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,106-46-7,"1,4-Dichlorobenzene",,ppb,,N,Yes,-74.16106893,40.94115013
91,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,106-47-8,4-Chloroaniline,,ppb,,N,Yes,-74.16106893,40.94115013
92,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,108-60-1,Bis(2-chloro-1-methylethyl) ether,,ppb,,N,Yes,-74.16106893,40.94115013
93,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,108-95-2,Phenol,,ppb,,N,Yes,-74.16106893,40.94115013
94,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,111-44-4,Bis(2-chloroethyl) ether  (2-Chloroethyl ether),,ppb,,N,Yes,-74.16106893,40.94115013
95,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,111-91-1,Bis(2-chloroethoxy) methane,,ppb,,N,Yes,-74.16106893,40.94115013
